customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5044-CHURN,Female,0,No,Yes,9,Yes,DSL,Month-to-month,Credit card,63.8,567.66,Yes
5045-CHURN,Female,1,Yes,No,71,Yes,DSL,One year,Mailed check,71.37,4948.92,No
5046-CHURN,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,109.01,213.89,Yes
5047-CHURN,Male,1,No,No,49,Yes,DSL,One year,Bank transfer,75.82,3754.23,No
5048-CHURN,Female,1,Yes,No,63,Yes,No,Two year,Mailed check,31.8,2010.98,No
5049-CHURN,Male,0,No,No,37,No,No,Two year,Electronic check,18.16,691.3,No
5050-CHURN,Female,0,No,No,7,Yes,No,Month-to-month,Credit card,30.78,209.17,No
5051-CHURN,Male,0,No,No,20,Yes,No,Month-to-month,Bank transfer,31.45,643.22,No
5052-CHURN,Female,0,No,No,67,No,DSL,One year,Credit card,61.7,4013.42,No
5053-CHURN,Male,0,No,No,63,Yes,Fiber optic,Two year,Credit card,111.53,6994.67,No
5054-CHURN,Male,0,No,Yes,68,Yes,DSL,Two year,Mailed check,64.75,4513.05,No
5055-CHURN,Male,0,No,No,49,Yes,DSL,Two year,Mailed check,65.54,3241.98,No
5056-CHURN,Female,0,No,Yes,67,Yes,No,One year,Electronic check,30.91,2081.32,No
5057-CHURN,Male,0,Yes,Yes,49,Yes,Fiber optic,Two year,Bank transfer,114.01,5523.98,No
5058-CHURN,Male,1,No,No,5,Yes,DSL,Month-to-month,Mailed check,63.39,325.81,No
5059-CHURN,Female,0,Yes,No,67,Yes,DSL,Two year,Bank transfer,69.54,4566.43,No
5060-CHURN,Male,1,Yes,No,1,No,Fiber optic,One year,Mailed check,107.84,106.35,No
5061-CHURN,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Bank transfer,74.49,2154.11,Yes
5062-CHURN,Female,1,Yes,Yes,56,Yes,DSL,Two year,Bank transfer,69.75,3818.42,No
5063-CHURN,Female,0,Yes,No,34,Yes,Fiber optic,One year,Bank transfer,99.96,3383.05,No
5064-CHURN,Male,0,Yes,Yes,41,No,No,Two year,Electronic check,19.8,789.36,No
5065-CHURN,Female,0,Yes,Yes,6,No,No,Month-to-month,Bank transfer,18.77,115.49,No
5066-CHURN,Male,0,No,No,69,Yes,Fiber optic,Two year,Credit card,116.42,7947.25,No
5067-CHURN,Male,1,Yes,No,9,Yes,DSL,Month-to-month,Electronic check,73.28,664.81,Yes
5068-CHURN,Male,0,Yes,Yes,57,Yes,No,Two year,Credit card,32.28,1880.87,No
5069-CHURN,Female,1,Yes,No,20,Yes,Fiber optic,One year,Electronic check,115.95,2363.29,Yes
5070-CHURN,Male,0,Yes,No,67,Yes,Fiber optic,One year,Credit card,110.14,7544.7,Yes
5071-CHURN,Female,0,Yes,Yes,11,No,No,Month-to-month,Credit card,18.03,200.95,No
5072-CHURN,Female,1,No,Yes,69,Yes,Fiber optic,Two year,Bank transfer,109.12,7390.93,No
5073-CHURN,Male,0,No,No,48,Yes,DSL,One year,Electronic check,75.04,3573.08,No
5074-CHURN,Male,0,No,Yes,16,Yes,No,One year,Electronic check,29.57,473.46,No
5075-CHURN,Female,1,No,No,69,Yes,Fiber optic,Two year,Electronic check,116.56,7963.96,No
5076-CHURN,Female,1,Yes,No,70,Yes,Fiber optic,One year,Credit card,117.94,8481.3,No
5077-CHURN,Female,1,Yes,No,64,Yes,Fiber optic,Two year,Electronic check,108.99,7103.78,No
5078-CHURN,Male,1,Yes,No,15,Yes,DSL,Two year,Bank transfer,70.97,1083.64,No
5079-CHURN,Male,0,No,No,10,Yes,DSL,Month-to-month,Bank transfer,72.83,722.23,Yes
5080-CHURN,Male,0,Yes,Yes,49,Yes,DSL,Two year,Mailed check,71.5,3557.07,No
5081-CHURN,Male,0,No,No,2,Yes,DSL,One year,Credit card,65.41,131.72,No
5082-CHURN,Male,1,Yes,No,47,Yes,DSL,Month-to-month,Mailed check,67.07,3128.69,No
5083-CHURN,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer,102.04,1008.66,Yes
5084-CHURN,Male,0,No,No,3,Yes,No,Month-to-month,Bank transfer,28.36,86.55,Yes
5085-CHURN,Male,0,No,Yes,63,Yes,No,Two year,Credit card,28.7,1818.6,No
5086-CHURN,Female,0,No,Yes,61,Yes,DSL,Two year,Electronic check,77.58,4600.91,No
5087-CHURN,Female,0,No,No,39,Yes,No,One year,Mailed check,30.77,1165.59,No
5088-CHURN,Male,1,No,No,19,Yes,Fiber optic,Month-to-month,Credit card,100.52,1949.07,Yes
5089-CHURN,Female,0,No,No,65,Yes,Fiber optic,Two year,Electronic check,112.26,7117.32,No
5090-CHURN,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Electronic check,70.15,421.39,Yes
5091-CHURN,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Bank transfer,102.49,2785.27,No
5092-CHURN,Male,0,No,Yes,71,Yes,No,Two year,Credit card,32.72,2381.1,No
5093-CHURN,Female,0,No,No,64,Yes,Fiber optic,Two year,Electronic check,102.49,6565.08,No
5094-CHURN,Male,0,Yes,No,46,Yes,DSL,Two year,Electronic check,64.46,2910.72,No
5095-CHURN,Male,1,No,No,8,Yes,DSL,One year,Bank transfer,66.09,521.13,Yes
5096-CHURN,Male,0,No,No,58,Yes,DSL,One year,Bank transfer,76.68,4327.05,No
5097-CHURN,Female,0,No,No,49,No,Fiber optic,Two year,Electronic check,105.16,5066.91,No
5098-CHURN,Male,0,Yes,No,40,Yes,No,Two year,Credit card,32.47,1323.36,No
5099-CHURN,Male,0,Yes,No,26,Yes,Fiber optic,One year,Mailed check,116.32,3070.93,Yes
5100-CHURN,Male,0,No,No,69,Yes,No,Two year,Bank transfer,28.39,1909.77,No
5101-CHURN,Male,0,No,No,1,Yes,No,One year,Mailed check,31.56,31.52,No
5102-CHURN,Female,0,Yes,No,70,Yes,DSL,Two year,Credit card,72.97,5047.16,No
5103-CHURN,Female,0,No,No,5,Yes,DSL,Month-to-month,Electronic check,77.89,392.95,No
5104-CHURN,Male,1,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Bank transfer,112.29,1384.78,Yes
5105-CHURN,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Electronic check,74.88,452.8,Yes
5106-CHURN,Male,0,Yes,No,40,Yes,Fiber optic,Two year,Mailed check,112.3,4558.22,No
5107-CHURN,Male,0,Yes,No,14,Yes,DSL,Two year,Bank transfer,72.31,1006.15,No
5108-CHURN,Male,1,No,No,35,Yes,Fiber optic,One year,Electronic check,109.06,3710.07,Yes
5109-CHURN,Female,0,Yes,No,64,Yes,Fiber optic,Two year,Electronic check,117.39,7476.04,No
5110-CHURN,Female,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,116.73,584.03,Yes
5111-CHURN,Female,0,Yes,No,64,Yes,Fiber optic,One year,Credit card,106.76,6829.64,No
5112-CHURN,Female,0,Yes,No,71,Yes,No,Two year,Bank transfer,29.42,2055.43,No
5113-CHURN,Female,0,Yes,Yes,33,No,DSL,Month-to-month,Mailed check,60.64,1998.12,No
5114-CHURN,Female,0,No,No,51,Yes,Fiber optic,Two year,Mailed check,112.92,5834.24,No
5115-CHURN,Male,0,No,No,58,Yes,DSL,Two year,Mailed check,69.01,3957.31,No
5116-CHURN,Female,0,No,No,67,Yes,DSL,Two year,Mailed check,71.06,4799.3,No
5117-CHURN,Male,1,No,No,8,Yes,DSL,One year,Bank transfer,67.48,528.61,No
5118-CHURN,Male,1,Yes,Yes,64,Yes,Fiber optic,One year,Electronic check,106.55,6728.39,No
5119-CHURN,Female,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Electronic check,117.15,2996.22,No
5120-CHURN,Male,0,Yes,No,8,Yes,DSL,Month-to-month,Credit card,66.22,533.78,No
5121-CHURN,Male,0,No,Yes,70,Yes,Fiber optic,Two year,Electronic check,117.77,8039.04,No
5122-CHURN,Female,0,No,Yes,10,No,DSL,Month-to-month,Mailed check,56.23,554.36,No
5123-CHURN,Male,0,Yes,No,28,Yes,Fiber optic,Two year,Bank transfer,104.38,3009.26,No
5124-CHURN,Male,1,Yes,No,66,Yes,Fiber optic,Two year,Mailed check,99.74,6492.04,No
5125-CHURN,Female,1,No,No,72,Yes,Fiber optic,Two year,Bank transfer,113.04,8178.2,No
5126-CHURN,Female,0,No,Yes,5,Yes,Fiber optic,One year,Electronic check,98.35,493.24,Yes
5127-CHURN,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,113.76,113.09,Yes
5128-CHURN,Male,0,Yes,No,64,Yes,DSL,Two year,Bank transfer,71.66,4457.95,No
5129-CHURN,Male,0,No,No,45,Yes,DSL,Two year,Electronic check,74.23,3297.13,No
5130-CHURN,Female,0,Yes,No,28,Yes,Fiber optic,One year,Mailed check,113.66,3269.05,No
5131-CHURN,Female,0,No,No,70,Yes,Fiber optic,One year,Bank transfer,100.49,6831.37,No
5132-CHURN,Female,0,No,No,43,Yes,No,Two year,Credit card,28.11,1224.37,No
5133-CHURN,Male,0,No,No,1,Yes,No,Month-to-month,Electronic check,28.84,29.52,No
5134-CHURN,Male,0,Yes,Yes,2,Yes,No,Month-to-month,Credit card,29.92,60.78,No
5135-CHURN,Female,0,Yes,Yes,5,Yes,No,Month-to-month,Credit card,28.37,140.35,Yes
5136-CHURN,Male,1,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Electronic check,107.13,321.78,Yes
5137-CHURN,Female,0,Yes,Yes,63,Yes,DSL,One year,Mailed check,67.28,4332.11,No
5138-CHURN,Male,0,No,Yes,33,Yes,DSL,Two year,Electronic check,68.46,2323.63,No
5139-CHURN,Female,0,No,No,18,Yes,No,Month-to-month,Electronic check,32.7,574.37,No
5140-CHURN,Female,0,Yes,Yes,8,Yes,DSL,Month-to-month,Bank transfer,73.86,577.56,No
5141-CHURN,Female,0,Yes,No,16,Yes,DSL,One year,Bank transfer,72.87,1197.81,No
5142-CHURN,Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,111.07,681.32,Yes
5143-CHURN,Female,0,No,Yes,64,Yes,DSL,Two year,Bank transfer,71.33,4485.98,No
5144-CHURN,Female,1,No,No,69,Yes,Fiber optic,Two year,Credit card,108.26,7680.64,No
5145-CHURN,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer,115.64,1136.21,Yes
5146-CHURN,Female,0,Yes,No,53,Yes,Fiber optic,Two year,Electronic check,99.5,5143.3,No
5147-CHURN,Female,1,No,No,72,Yes,Fiber optic,Month-to-month,Electronic check,103.77,7552.98,Yes
5148-CHURN,Female,1,No,Yes,11,Yes,Fiber optic,One year,Bank transfer,100.08,1103.51,No
5149-CHURN,Female,1,Yes,No,19,Yes,DSL,One year,Bank transfer,63.17,1181.48,No
5150-CHURN,Male,0,No,No,9,Yes,No,Month-to-month,Bank transfer,28.07,259.12,No
5151-CHURN,Male,1,No,Yes,36,Yes,DSL,Two year,Electronic check,63.36,2267.85,No
5152-CHURN,Male,0,No,No,35,Yes,Fiber optic,One year,Mailed check,111.63,3884.29,No
5153-CHURN,Female,1,No,No,46,Yes,Fiber optic,Two year,Mailed check,100.23,4647.05,No
5154-CHURN,Female,0,Yes,Yes,66,No,DSL,Month-to-month,Bank transfer,56.04,3638.9,No
5155-CHURN,Female,0,No,No,71,Yes,DSL,Two year,Bank transfer,69.28,4944.51,No
5156-CHURN,Male,1,Yes,Yes,5,Yes,DSL,Month-to-month,Credit card,67.04,332.46,Yes
5157-CHURN,Male,0,Yes,No,11,Yes,DSL,Month-to-month,Credit card,75.25,837.44,Yes
5158-CHURN,Female,0,Yes,Yes,29,Yes,DSL,One year,Mailed check,72.35,2066.39,No
5159-CHURN,Male,0,Yes,No,68,Yes,No,One year,Credit card,29.67,1979.48,No
5160-CHURN,Male,0,Yes,No,67,Yes,Fiber optic,One year,Electronic check,104.36,6887.16,No
5161-CHURN,Female,0,No,Yes,6,Yes,DSL,Month-to-month,Electronic check,73.26,451.06,Yes
5162-CHURN,Male,0,No,No,8,Yes,Fiber optic,One year,Electronic check,101.41,828.28,No
5163-CHURN,Male,1,No,Yes,62,Yes,DSL,One year,Mailed check,67.21,4249.25,No
5164-CHURN,Male,0,Yes,No,44,Yes,DSL,Two year,Bank transfer,68.3,3055.81,No
5165-CHURN,Male,0,Yes,Yes,10,Yes,No,Month-to-month,Mailed check,30.27,305.19,No
5166-CHURN,Female,0,No,No,26,Yes,No,Month-to-month,Credit card,28.95,734.56,No
5167-CHURN,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Bank transfer,101.14,3102.35,Yes
5168-CHURN,Male,0,No,No,25,Yes,No,Two year,Credit card,32.95,826.81,No
5169-CHURN,Male,0,Yes,Yes,6,Yes,No,Month-to-month,Electronic check,32.57,190.8,No
5170-CHURN,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Mailed check,108.47,421.65,Yes
5171-CHURN,Male,1,Yes,No,65,Yes,No,Month-to-month,Bank transfer,31.83,2018.48,No
5172-CHURN,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,111.48,1197.44,No
5173-CHURN,Male,0,No,No,29,Yes,DSL,Two year,Credit card,64.13,1816.2,No
5174-CHURN,Male,0,No,No,61,Yes,No,Two year,Bank transfer,30.59,1831.3,No
5175-CHURN,Male,0,No,No,29,Yes,DSL,Month-to-month,Electronic check,65.76,1906.94,No
5176-CHURN,Female,0,Yes,No,34,Yes,DSL,Month-to-month,Electronic check,71.76,2408.43,No
5177-CHURN,Female,1,No,Yes,72,Yes,Fiber optic,Two year,Electronic check,99.24,7299.67,No
5178-CHURN,Male,0,Yes,No,34,Yes,No,One year,Credit card,28.81,1001.65,No
5179-CHURN,Female,0,No,No,71,Yes,DSL,Two year,Electronic check,74.73,5439.62,No
5180-CHURN,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer,114.86,1146.61,Yes
5181-CHURN,Male,0,No,No,62,Yes,Fiber optic,Two year,Electronic check,116.15,7319.71,No
5182-CHURN,Female,1,No,No,30,No,Fiber optic,Month-to-month,Mailed check,105.93,3195.25,Yes
5183-CHURN,Male,0,Yes,No,70,Yes,Fiber optic,Two year,Electronic check,116.14,7956.33,No
5184-CHURN,Female,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Bank transfer,99.89,604.22,Yes
5185-CHURN,Female,0,Yes,Yes,62,Yes,No,One year,Mailed check,31.3,1979.84,No
5186-CHURN,Female,0,No,No,63,Yes,DSL,Two year,Bank transfer,73.52,4589.5,No
5187-CHURN,Female,0,Yes,Yes,9,Yes,No,Month-to-month,Mailed check,29.34,267.97,No
5188-CHURN,Male,0,No,No,66,No,DSL,Month-to-month,Credit card,67.89,4554.54,No
5189-CHURN,Female,0,No,No,5,No,Fiber optic,Month-to-month,Bank transfer,93.72,472.64,Yes
5190-CHURN,Male,0,No,Yes,28,Yes,Fiber optic,Two year,Credit card,109.5,3136.51,No
5191-CHURN,Male,0,No,No,23,Yes,No,One year,Electronic check,32.36,728.42,No
5192-CHURN,Female,0,Yes,No,71,No,DSL,Two year,Electronic check,57.34,4155.03,No
5193-CHURN,Female,1,No,Yes,69,Yes,Fiber optic,Two year,Mailed check,110.13,7649.46,No
5194-CHURN,Female,0,No,No,61,Yes,DSL,Two year,Credit card,73.8,4597.87,No
5195-CHURN,Male,1,No,Yes,12,Yes,Fiber optic,One year,Electronic check,110.53,1328.96,No
5196-CHURN,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,106.12,945.22,Yes
5197-CHURN,Female,1,No,No,63,Yes,DSL,Two year,Bank transfer,77.17,4977.57,No
5198-CHURN,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Mailed check,110.25,450.99,Yes
5199-CHURN,Male,0,No,No,5,Yes,DSL,Month-to-month,Bank transfer,66.37,327.22,Yes
5200-CHURN,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Bank transfer,114.12,2431.62,Yes
5201-CHURN,Male,0,No,Yes,55,Yes,Fiber optic,One year,Mailed check,111.12,5961.73,No
5202-CHURN,Female,0,No,No,56,Yes,Fiber optic,One year,Bank transfer,100.19,5471.26,No
5203-CHURN,Female,0,Yes,No,12,Yes,DSL,One year,Credit card,67.17,806.59,No
5204-CHURN,Female,1,No,No,61,Yes,DSL,Two year,Credit card,65.37,3876.5,No
5205-CHURN,Female,0,No,No,25,Yes,No,One year,Electronic check,28.36,706.18,No
5206-CHURN,Male,0,Yes,No,44,Yes,No,Two year,Mailed check,29.15,1304.97,No
5207-CHURN,Female,0,No,No,66,No,Fiber optic,Two year,Electronic check,93.56,6319.26,No
5208-CHURN,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Credit card,107.33,211.5,No
5209-CHURN,Female,0,No,No,72,Yes,Fiber optic,Two year,Mailed check,117.39,8237.56,No
5210-CHURN,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Credit card,116.87,353.36,Yes
5211-CHURN,Female,0,No,No,65,Yes,DSL,One year,Electronic check,74.31,4762.0,No
5212-CHURN,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Electronic check,110.93,754.31,Yes
5213-CHURN,Male,1,No,No,7,Yes,DSL,Month-to-month,Credit card,77.21,528.51,No
5214-CHURN,Female,0,Yes,Yes,70,Yes,No,Two year,Credit card,28.71,2062.56,No
5215-CHURN,Male,1,Yes,No,63,Yes,Fiber optic,Two year,Bank transfer,104.61,6738.74,No
5216-CHURN,Female,0,No,Yes,10,Yes,Fiber optic,Month-to-month,Electronic check,109.07,1112.27,Yes
5217-CHURN,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Electronic check,114.28,1131.79,Yes
5218-CHURN,Female,0,No,No,9,Yes,DSL,Two year,Bank transfer,72.36,659.62,No
5219-CHURN,Male,0,No,No,72,Yes,Fiber optic,Two year,Bank transfer,114.18,8446.39,No
5220-CHURN,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Credit card,101.06,913.23,Yes
5221-CHURN,Male,0,No,No,54,Yes,DSL,One year,Electronic check,65.89,3522.43,No
5222-CHURN,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Electronic check,112.81,1148.36,Yes
5223-CHURN,Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Bank transfer,68.22,407.61,Yes
5224-CHURN,Male,1,No,No,43,Yes,Fiber optic,Two year,Electronic check,106.72,4610.26,No
5225-CHURN,Male,0,Yes,No,71,Yes,DSL,One year,Mailed check,74.87,5328.91,No
5226-CHURN,Male,0,No,No,23,Yes,Fiber optic,One year,Mailed check,99.4,2247.44,No
5227-CHURN,Female,0,Yes,No,18,Yes,DSL,Two year,Bank transfer,65.52,1144.03,No
5228-CHURN,Female,0,No,No,41,Yes,Fiber optic,Two year,Mailed check,103.92,4388.24,No
5229-CHURN,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Credit card,115.67,1035.84,Yes
5230-CHURN,Female,0,No,Yes,2,Yes,Fiber optic,Month-to-month,Mailed check,106.1,209.45,Yes
5231-CHURN,Female,0,Yes,No,63,Yes,No,Two year,Electronic check,29.26,1872.79,No
5232-CHURN,Male,1,Yes,No,9,No,DSL,Month-to-month,Electronic check,63.18,571.78,Yes
5233-CHURN,Female,0,No,No,68,Yes,No,Two year,Credit card,28.15,1957.9,No
5234-CHURN,Male,0,Yes,No,70,Yes,DSL,Two year,Bank transfer,74.63,5312.21,No
5235-CHURN,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Mailed check,111.96,662.96,Yes
5236-CHURN,Male,0,No,No,1,Yes,DSL,Month-to-month,Credit card,63.83,64.18,Yes
5237-CHURN,Female,0,Yes,No,46,Yes,Fiber optic,One year,Bank transfer,107.96,4966.97,No
5238-CHURN,Female,0,No,No,60,Yes,No,Two year,Electronic check,30.02,1850.38,No
5239-CHURN,Male,0,Yes,Yes,40,Yes,No,One year,Electronic check,28.79,1133.61,No
5240-CHURN,Male,0,No,Yes,46,Yes,DSL,One year,Credit card,65.31,2965.29,No
5241-CHURN,Female,0,No,Yes,66,Yes,DSL,Month-to-month,Bank transfer,65.4,4425.28,No
5242-CHURN,Male,0,No,Yes,49,Yes,Fiber optic,Two year,Mailed check,109.99,5375.87,No
5243-CHURN,Female,0,Yes,No,70,Yes,No,One year,Credit card,28.86,2015.02,No
5244-CHURN,Female,0,Yes,No,71,Yes,DSL,Two year,Mailed check,63.89,4636.41,No
5245-CHURN,Female,0,No,Yes,34,Yes,No,Month-to-month,Bank transfer,32.79,1101.22,No
5246-CHURN,Female,0,Yes,No,67,Yes,Fiber optic,Two year,Bank transfer,98.78,6696.45,No
5247-CHURN,Female,1,Yes,Yes,67,Yes,Fiber optic,Two year,Bank transfer,111.28,7554.86,No
5248-CHURN,Female,1,No,No,16,Yes,Fiber optic,Month-to-month,Bank transfer,116.72,1861.07,Yes
5249-CHURN,Male,0,No,Yes,56,Yes,No,One year,Electronic check,28.19,1562.91,No
5250-CHURN,Male,0,Yes,Yes,65,No,No,One year,Credit card,22.83,1505.91,No
5251-CHURN,Male,0,Yes,Yes,28,Yes,DSL,One year,Credit card,70.54,1946.2,No
5252-CHURN,Female,0,Yes,No,67,Yes,Fiber optic,Two year,Mailed check,113.7,7763.85,No
5253-CHURN,Female,0,Yes,No,25,Yes,No,Month-to-month,Mailed check,31.13,774.35,Yes
5254-CHURN,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,Electronic check,72.25,210.49,Yes
5255-CHURN,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card,113.78,114.25,No
5256-CHURN,Male,0,No,Yes,68,Yes,DSL,Two year,Bank transfer,63.98,4270.87,No
5257-CHURN,Male,0,No,No,11,No,Fiber optic,Month-to-month,Bank transfer,95.85,1052.23,Yes
5258-CHURN,Female,0,Yes,No,3,Yes,DSL,Month-to-month,Bank transfer,77.54,236.92,No
5259-CHURN,Male,0,Yes,Yes,66,Yes,Fiber optic,One year,Electronic check,99.09,6418.3,No
5260-CHURN,Female,0,No,No,10,Yes,Fiber optic,Month-to-month,Electronic check,103.26,1014.52,Yes
5261-CHURN,Male,0,Yes,No,21,Yes,DSL,Month-to-month,Electronic check,73.08,1532.27,No
5262-CHURN,Female,0,No,No,65,Yes,Fiber optic,Two year,Bank transfer,100.01,6491.48,No
5263-CHURN,Female,0,No,No,28,Yes,DSL,Two year,Mailed check,71.05,1983.87,No
5264-CHURN,Male,0,No,No,39,No,No,Two year,Electronic check,21.57,851.05,No
5265-CHURN,Female,0,Yes,No,9,Yes,Fiber optic,Two year,Electronic check,113.15,1004.24,No
5266-CHURN,Female,0,No,No,71,Yes,Fiber optic,Two year,Electronic check,109.22,7643.2,No
5267-CHURN,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Electronic check,108.01,524.57,Yes
5268-CHURN,Male,0,No,No,33,Yes,DSL,One year,Credit card,73.71,2415.17,No
5269-CHURN,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Bank transfer,100.9,1089.64,No
5270-CHURN,Male,0,Yes,No,38,Yes,No,Two year,Electronic check,31.4,1199.76,No
5271-CHURN,Male,0,Yes,No,22,Yes,Fiber optic,Two year,Mailed check,116.38,2511.38,No
5272-CHURN,Male,0,No,No,19,Yes,Fiber optic,One year,Bank transfer,111.66,2171.76,Yes
5273-CHURN,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Credit card,98.93,303.01,Yes
5274-CHURN,Female,0,No,No,67,Yes,Fiber optic,Two year,Electronic check,108.12,7359.29,No
5275-CHURN,Male,0,No,Yes,65,Yes,Fiber optic,Two year,Electronic check,112.53,7449.85,No
5276-CHURN,Male,0,Yes,No,3,Yes,No,Month-to-month,Mailed check,28.22,86.99,No
5277-CHURN,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Credit card,113.24,560.08,No
5278-CHURN,Male,0,No,No,25,Yes,DSL,Month-to-month,Electronic check,67.22,1728.88,Yes
5279-CHURN,Female,0,Yes,Yes,1,Yes,DSL,One year,Electronic check,71.83,73.51,No
5280-CHURN,Male,0,No,Yes,60,Yes,Fiber optic,Two year,Electronic check,117.33,6981.46,Yes
5281-CHURN,Female,1,Yes,No,65,Yes,Fiber optic,Two year,Mailed check,117.9,7830.9,No
5282-CHURN,Male,0,No,No,19,Yes,DSL,One year,Mailed check,72.52,1410.73,No
5283-CHURN,Male,1,No,No,68,Yes,DSL,Two year,Credit card,70.37,4651.97,No
5284-CHURN,Female,0,Yes,No,60,Yes,No,Two year,Credit card,28.89,1772.5,No
5285-CHURN,Male,0,Yes,No,3,Yes,DSL,One year,Mailed check,66.13,197.6,Yes
5286-CHURN,Female,0,No,No,65,Yes,Fiber optic,One year,Credit card,106.58,7057.11,No
5287-CHURN,Female,0,No,No,6,Yes,DSL,Month-to-month,Electronic check,73.53,430.89,Yes
5288-CHURN,Male,0,No,No,12,No,Fiber optic,One year,Mailed check,103.39,1216.28,No
5289-CHURN,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Credit card,102.44,1053.83,Yes
5290-CHURN,Female,0,Yes,No,20,Yes,No,One year,Mailed check,30.68,610.51,No
5291-CHURN,Male,0,Yes,No,1,Yes,No,Month-to-month,Electronic check,30.96,31.51,Yes
5292-CHURN,Male,0,Yes,Yes,30,Yes,DSL,Month-to-month,Electronic check,76.4,2326.41,No
5293-CHURN,Male,0,No,Yes,63,Yes,Fiber optic,One year,Mailed check,115.53,7403.31,No
5294-CHURN,Male,0,No,No,69,Yes,Fiber optic,Two year,Credit card,114.35,8015.42,No
5295-CHURN,Female,0,Yes,No,4,Yes,DSL,Two year,Bank transfer,70.75,290.03,No
5296-CHURN,Male,0,Yes,No,62,Yes,Fiber optic,One year,Electronic check,99.3,6190.8,No
5297-CHURN,Male,0,Yes,Yes,10,Yes,No,Month-to-month,Mailed check,29.67,295.37,No
5298-CHURN,Female,0,No,No,16,Yes,Fiber optic,One year,Credit card,110.43,1811.96,No
5299-CHURN,Male,0,No,No,41,No,Fiber optic,Two year,Bank transfer,100.75,4095.3,No
5300-CHURN,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,114.98,1274.7,No
5301-CHURN,Female,0,Yes,No,66,Yes,Fiber optic,Two year,Credit card,105.59,7117.47,No
5302-CHURN,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Credit card,116.73,717.86,Yes
5303-CHURN,Female,0,Yes,No,43,No,Fiber optic,One year,Mailed check,91.26,4030.0,No
5304-CHURN,Female,1,Yes,No,67,Yes,Fiber optic,Two year,Electronic check,99.0,6696.65,No
5305-CHURN,Male,1,No,Yes,3,Yes,DSL,Month-to-month,Mailed check,65.65,199.55,Yes
5306-CHURN,Female,0,No,Yes,58,Yes,No,Two year,Credit card,30.31,1757.72,No
5307-CHURN,Male,0,Yes,Yes,4,Yes,DSL,Month-to-month,Credit card,75.34,297.47,Yes
5308-CHURN,Male,0,Yes,No,71,Yes,Fiber optic,Two year,Credit card,101.08,6968.35,No
5309-CHURN,Female,0,Yes,Yes,16,Yes,No,Two year,Electronic check,30.74,483.64,No
5310-CHURN,Female,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Credit card,113.53,817.6,No
5311-CHURN,Male,0,No,Yes,8,No,DSL,Month-to-month,Mailed check,53.52,436.03,Yes
5312-CHURN,Female,0,No,Yes,5,Yes,No,Month-to-month,Credit card,28.21,140.87,No
5313-CHURN,Female,0,Yes,No,37,Yes,No,One year,Bank transfer,30.45,1116.08,No
5314-CHURN,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Credit card,101.65,989.93,Yes
